Sample	posterior	likelihood	prior	treePrior	overallClockRate.c:tree	tree.height	tree.treeLength	clockRate.t:TBO72-2	clockRate.t:TBO47	clockRate.t:TBO53-2	clockRate.t:TBO26	NJ_Distance.treeDistance	UPGMA_Distance.treeDistance	proportionInvariant.s:TBO72-2	proportionInvariant.s:TBO47	proportionInvariant.s:TBO53-2	proportionInvariant.s:TBO26	gammaShape.s:TBO72-2	gammaShape.s:TBO47	gammaShape.s:TBO53-2	gammaShape.s:TBO26	ucldStdev.clock	RateStatLogger.mean	RateStatLogger.variance	RateStatLogger.coefficientOfVariation	BDBirthRate.t:tree	BDDeathRate.t:tree
1150000	-6591.0409278581865	-6487.609774505749	-103.43115335243743	-47.92253819603369	0.010642194471147426	7.629033273764555	31.744808854242642	1.0428958185564972	0.983642959107143	0.970661301775536	1.0027999205608236	13.0	14.0	0.010571435074884547	0.4394919231208988	0.12083010315871832	0.4239226700509991	2.2155369698203957	1.0572455302963613	0.17830581990279348	0.14398099705066073	0.8076920846370383	0.006642802039010482	4.543980320721409E-4	1.5695534049301145	0.23936236695012605	0.9188735205971088
1160000	-6592.99284776895	-6500.686568761782	-92.30627900716814	-52.95215137881468	0.009682235054559087	8.081146990470545	34.924981907190976	1.1182654815693451	0.9964191083538051	0.9647328778778078	0.9205825321990417	15.0	14.0	0.06287623811290531	0.2884191841958991	0.09211097087012551	0.3017152022370352	1.8286108217424766	0.32543202552445794	0.27146522683378643	0.15822747571153944	1.0215756445218123	0.0053925948101790615	1.4768172348904107E-4	1.320525087230353	0.21530025765463875	0.9464295117273157
1170000	-6604.532283936565	-6509.520395363067	-95.01188857349823	-51.40328082962411	0.009486846788057128	8.253781942224029	34.26666387591751	1.260460970824879	1.0461271724158576	1.0011376671330163	0.692274189626247	17.0	14.0	0.18638940361486867	0.2363683982535774	0.27571239219907884	0.3523993161315948	2.8634369447877375	0.8362968875604712	0.2215603965370507	0.25501450207267706	0.8353007945688571	0.005653802147376449	4.515682648823004E-5	0.761715447393131	0.3517007643132031	0.8986510539939865
1180000	-6607.718425300984	-6506.570106551609	-101.14831874937495	-44.750229666546865	0.009557154849797337	7.489033957603494	30.914023612667826	1.0659570514006602	1.1286377946354937	1.0151208975602617	0.7902842564035841	15.0	14.0	0.08797609445570619	0.1362778234068472	8.417052166584581E-4	0.5040824889687701	1.6101561797122719	0.3774018116889812	0.3793050151075852	0.18351151073691654	0.9799971115429912	0.0054093175591564645	4.4942282012770093E-4	1.6564656805129738	0.4787816792540715	0.9313692153066109
1190000	-6607.610385524523	-6508.778291408764	-98.83209411575886	-47.42116072532433	0.008852425111149089	8.655485744508663	33.87740565951815	1.2092492503526262	0.9256541630227971	1.178582174401665	0.6865144122229113	15.0	15.0	0.17046247670621237	0.44327542608870113	0.07212851064994033	0.09459095012946024	4.420177104293436	0.9196885190993556	0.5420592292493367	0.1	0.6813441888086701	0.006339499391390272	1.2929530860887918E-4	1.0726037312399337	0.39439533468338833	0.9022378182690057
1200000	-6588.340856165311	-6500.048339698318	-88.29251646699284	-53.212833815080785	0.009412710912400698	11.015362663585016	39.20316369478553	1.2142385961976334	1.0658375526685022	0.9510710395759956	0.7688528115578691	15.0	14.0	0.1643114445710214	0.10127162985439908	0.20019856174133674	0.6230547542076189	2.679926942455878	0.8180043809104447	0.22959134446290438	0.4412206668656084	0.7411007944328241	0.004931254413345425	8.07470215840622E-5	1.0387936725894305	0.3322411997578738	0.8816072814592166
1210000	-6597.664775145252	-6496.753319033611	-100.91145611164148	-50.82351463513994	0.007562219089211074	9.468942869768242	35.87540306712508	1.0999670888786968	1.0030290254991838	0.9815712225524138	0.9154326630697056	14.0	14.0	0.12283705648505751	0.42893219623115403	0.3820536311670244	0.11568086917322909	2.422714799986259	1.188940307615734	0.41697924401767894	0.16401320930745275	0.9081512657939944	0.005223478717129394	1.3830276025878578E-4	1.3771801218435622	0.38779897676620345	0.92155581778166
1220000	-6581.8140524991795	-6492.458520310692	-89.35553218848813	-54.14869155593958	0.008422871948979243	6.884268065898763	33.43650955552907	1.1819353921924338	1.1057813381468493	0.9107462371925039	0.8015370324682131	15.0	14.0	0.011530728556208986	0.12075039778706463	0.18667067644910418	0.41076105914048444	1.4670714147394843	0.28408915227837295	0.3013283521337075	0.1486086201755846	0.770972770851678	0.00579770437717559	4.118595535576305E-5	0.8261045387532556	0.3614377282248268	0.9020635462828562
1230000	-6601.15721665463	-6504.556172604974	-96.6010440496566	-49.193111021626514	0.009137236330590331	8.330828643112858	33.487525553577896	1.135763959647595	1.080514000837429	0.9715608174787997	0.8121612220361757	18.0	15.0	0.006572663007243986	0.5740425096567227	0.043711087568426225	0.39919370846434504	2.070891143460316	1.9422428425598182	0.16125427495828729	0.3054250131847189	0.774742884417388	0.005695940527274039	1.411863587275531E-4	1.2046563661589447	0.2939224841140252	0.9291391523590053
1240000	-6604.125875989295	-6499.920860090047	-104.20501589924777	-52.51228643731228	0.008487734852358632	8.831672942944857	36.46318296168739	1.206030331697659	0.9629686574013243	0.9093219364269937	0.9216790744740229	15.0	14.0	0.04869210884353458	0.1508632130738215	0.3666995480691105	0.8029028977034539	1.3175087508748566	0.34452356243095356	2.6685933733396596	3.1306171108772256	0.8297281207654743	0.004815765017905349	1.6597671028040808E-4	1.4057004836121394	0.41717188224736484	0.8738849755306096
1250000	-6596.751020655873	-6499.516020549483	-97.23500010638973	-48.930497867582744	0.009370886892788354	8.392615567871623	33.41012110883615	1.2689407250950182	0.97648964125274	0.9030844621987623	0.8514851714534798	16.0	14.0	0.03301855446330474	0.4911166959169446	0.02423434897397456	0.535412823312165	1.5469269261493623	0.5602704369473188	0.13731047244162287	0.7602493113768297	0.7851296104110476	0.005722323283733662	1.0810005378126438E-4	1.0370262254348148	0.3369462508080458	0.8882644044481076
1260000	-6590.306110234413	-6494.08495434067	-96.22115589374205	-44.970481284012926	0.008988872551723594	6.941299155654821	28.848560476658957	1.3396535345735527	0.9999183585633278	0.9168979843359893	0.7435301225271304	16.0	15.0	0.03351000504619298	0.49627124777337667	0.5785617863036642	2.0587498669748507E-4	1.0383733635415546	1.3073369932191488	0.8793692709653079	0.1	0.75903260825168	0.006289877671728477	1.2025452006667235E-4	1.058145303178561	0.4105349788972366	0.8744469012137137
1270000	-6592.839164121278	-6507.969522006583	-84.86964211469497	-46.8493330141232	0.01273928885573876	7.027059370064078	30.463408349081043	1.0599581162956302	1.0709973162327642	1.078887011050865	0.7901575564207403	16.0	14.0	0.09045035691925468	0.0874180341348739	0.10646597044557576	0.03319296588136519	1.6738300080440418	0.5083794043750703	0.3178309066529755	0.1	0.8929518039426738	0.006520986872809862	9.819906030213994E-5	0.8962761987721477	0.3072269378324669	0.9081868225005777
1280000	-6582.3544512453545	-6497.6804340239005	-84.6740172214542	-50.82256925662436	0.014220046572869157	6.836296499150052	33.19236496232131	1.2214266214217242	1.1694064494278527	0.8932498936541872	0.7159170354962361	14.0	14.0	0.05883952930025663	0.19028448085461278	0.26795112139019617	0.5627640896347522	1.717795004463201	0.28663292101488164	0.4697783120771926	0.3820974418803444	1.2745043998659196	0.005583479299975246	1.5584488354659668E-4	1.2783759725760828	0.3189755035392794	0.8940482443999932
1290000	-6582.777899031741	-6498.691808331429	-84.08609070031252	-50.83835792601379	0.011422147352893644	8.959630766762617	35.67430047603206	1.1443079735324928	1.0713931694810812	0.8958154212565671	0.8884834357298593	16.0	14.0	0.03343158264805851	0.07033086034031305	0.4407349529112965	0.06400626324523723	1.0280487059859265	0.34184566808309386	0.49204109363342874	0.14745096252659745	1.0035072356724843	0.005031480788687904	1.4425499123466126E-4	1.3031157927123544	0.2773565195143328	0.9227842140942824
1300000	-6587.395371014386	-6493.913011255836	-93.48235975855006	-51.479581022992605	0.01047980961458905	9.401569836218838	37.32933483875684	1.496509868904872	0.9090725744160509	0.8617606805743033	0.7326568761047735	16.0	14.0	0.009427113616071785	0.3921268364476875	0.580265094085046	0.3805286351855417	3.2740589642156284	0.4700531083231719	0.7417149901975314	0.2905011267162436	0.8609290681153362	0.005327297842094976	1.0935287680176446E-4	1.1701020395890447	0.31722147184128324	0.8999623770147919
1310000	-6592.856259653472	-6500.592197545609	-92.26406210786273	-46.793595587612735	0.010440518301546518	8.909361886679196	34.19615342888584	1.2636141623769654	0.8473168943559543	1.1330417400483046	0.7560272032187758	16.0	14.0	0.0712258043253148	0.4108161073288108	0.33036315887577944	0.7287049154800832	1.9229759189595244	0.7679271988898401	0.4327363902572889	0.4920261330657211	0.7566700174374612	0.005679242518735166	8.582340778411989E-5	0.9122704965608811	0.3459155540255109	0.927576043621295
1320000	-6590.464103694159	-6504.395190293203	-86.06891340095596	-48.158437838684065	0.010127184461382534	9.701563160017976	35.23339038415686	1.2660698154273993	1.0053289450692149	0.793584683653987	0.9350165558493987	16.0	14.0	0.09468219699232623	0.22314992356518182	0.18009323695383248	0.04092586509574036	3.3460363046239556	0.6364895010944721	0.1	0.1331731970763602	0.6750575705945674	0.005176115195257531	6.452150370331013E-5	0.8146198029871873	0.42040996272815845	0.9179416326605733
1330000	-6602.031910869888	-6502.590046224645	-99.44186464524242	-51.24728514350646	0.009085290334053947	6.783916356388479	31.66172490881565	0.9988256640112773	1.042473280671312	1.147581435300292	0.8111196200171189	15.0	14.0	0.07066406817063618	0.16918054778110855	0.3690708620352653	0.1709706866745045	2.8470040041039666	0.5206792587528443	0.180363695463425	0.12530291073923475	0.9393353653792096	0.006598676700538962	1.2740116378617396E-4	1.174845105467649	0.5551235838947981	0.9140287478140063
1340000	-6596.242518794057	-6498.164420200915	-98.07809859314237	-53.29430433493288	0.008193695428082067	6.651771970199988	32.15751697321612	1.2584450555172186	0.8864760262080797	0.9880535814401991	0.8670253368345027	15.0	14.0	0.12098996075115233	0.5670441028406138	0.4089422867357607	0.01064913933102168	1.9907434480088149	0.7296379716872513	0.38734560528296386	0.113017466815142	0.7578323981433059	0.005811408742735179	7.137520930154176E-5	1.0188180958817208	0.3094206383900925	0.9219095330734971
1350000	-6604.9855502071	-6505.583144860569	-99.40240534653088	-50.86454052467889	0.006527977634217301	9.536754424179335	36.24055210401854	1.2496198802483867	1.141669495034968	0.8911283077358179	0.7175823169808274	16.0	15.0	0.03581767823767054	0.074127042880407	0.07579109549598026	0.0675481113743118	2.638215238267826	0.23020471482643667	0.2974327757728821	0.1	0.5200888412652646	0.004892717685988725	4.88455928667116E-5	0.8839425006371495	0.2617433115049391	0.931082088784852
1360000	-6599.220870789178	-6502.549748877114	-96.67112191206353	-54.72032609061384	0.007240298851810119	10.532191531770394	39.41822644407329	1.1751961736876972	1.0573894288267853	1.0005474834966424	0.7668669139888752	16.0	14.0	0.024191666784118868	0.529650002405006	0.14739351931962413	0.036691745236154524	1.5671552083795646	1.221572116188613	0.21423656880915182	0.2956627569652162	0.8525322181513867	0.004625688376821609	3.332475775247234E-5	0.8500540933757548	0.2792356781937534	0.9019795156567204
1370000	-6608.958681231122	-6499.555359703193	-109.40332152792892	-65.38031419792785	0.007034862391991009	7.781808066378975	41.542914371142984	1.2554306735266647	1.0824440731603757	0.9884528102473533	0.6736724430656059	15.0	14.0	0.003416920508032607	0.48246356185004413	0.27967477395381224	0.4171070310187248	1.365787163493302	3.3016581572480934	1.06955719519361	0.4388259953925449	0.9932434693199205	0.004627399814600688	4.3624331457853305E-5	1.0750498755362006	0.2831358045483816	0.9249554485507072
1380000	-6626.600034146877	-6511.218677830002	-115.381356316875	-58.31733012634091	0.006253161991677017	8.154795434697698	38.6256331560939	1.128237322664144	0.9489208775079111	1.0645373917177596	0.8583044081101853	13.0	15.0	0.08313900533660007	0.4548700871887838	0.007540353186004277	0.0013711560410829798	2.916823554280056	2.506549384391525	0.6532827560928292	0.12209630797477088	0.9169989098465051	0.004985961231603568	1.0858788739222598E-4	1.3790521320270668	0.3192285009203031	0.8847747518372153
1390000	-6585.875721906079	-6492.821209960881	-93.05451194519821	-61.89126236353304	0.0073764291819803695	8.643891717659784	41.03154765954084	1.241436569336183	0.9769088782422464	0.9153184150367554	0.8663361373848155	16.0	15.0	0.20975913424362666	0.005805548060254509	0.36325141194593447	0.4024051728231748	3.2446065126794474	0.3646856043938171	0.24394084469110672	0.20483933916700395	0.7057147976194029	0.0045710747247280905	2.7459874902977715E-5	0.858574665017803	0.3301106149105978	0.8855537833073988
1400000	-6583.394672414499	-6493.810724730041	-89.5839476844577	-53.359724785227144	0.00941775885651008	7.374860432629652	33.95369301231764	1.1561254956557052	0.9970204640204443	1.1272483634219503	0.7196056769019002	14.0	14.0	0.15877378149506555	0.20709359948601902	0.0017436421485930835	0.5725060807454532	1.8368604293541	0.5135123071933794	0.21522770601894156	0.46829551424203875	0.863336227113303	0.005971283076253324	8.907502344205782E-5	1.1224957280614567	0.4064643514978615	0.8725750926777472
1410000	-6604.649534743447	-6511.958218520169	-92.69131622327788	-51.556902411351935	0.007766100095466257	7.18188599078389	33.189477274472125	1.10683675094647	1.177703786187471	0.9151889381717414	0.8002705246943173	15.0	14.0	0.04402518829865184	0.12820813333208533	0.6469125157104872	0.005206459485476063	2.5066581103951022	0.13633947234580954	2.4126608063589847	0.13711775993608635	0.751072965207553	0.005696383772773332	4.784577579929775E-5	0.8969180850318528	0.2410767548438283	0.9387471547482543
1420000	-6602.397390861714	-6500.390208738425	-102.007182123289	-51.97688770064718	0.007164073644319011	7.336088528006051	32.884996203364025	1.260342475936877	1.0279732406649549	0.8993034263250601	0.8123808570731079	15.0	14.0	0.011005081814059499	0.3018013999342265	0.458549334520031	0.3819736710447396	3.8114807859156397	0.5395293792521264	0.6378990439446031	0.20339493173694898	0.6625755388935889	0.005671391792341136	8.122448021372894E-5	1.1820900584739749	0.271259300985588	0.916430202056846
1430000	-6583.851856415181	-6499.559740612634	-84.2921158025461	-55.427366461882016	0.009064312641247123	12.699633068294338	43.60656926706102	1.1812319133301323	0.9899208469731791	0.8538148464845582	0.9750323932121302	14.0	14.0	0.02235894467620526	0.09457513062286539	0.06472085819234435	0.0012935112698037065	1.9192241270988415	0.1511310163301769	0.13442128384431754	0.12073139039093235	0.9381950950984363	0.004510903252502535	9.951727962446439E-5	1.3162470129353163	0.23490349256874668	0.9414221206729291
1440000	-6594.599945646959	-6497.9932912172	-96.60665442975915	-55.71830971157018	0.008938457009624593	10.540417908884077	41.04543974591796	1.0633978199383527	1.1666718967722098	0.8494360100142171	0.9204942732752198	15.0	14.0	0.06864465786758887	0.42309300547353323	0.02471672955526875	0.6894410446517844	1.8170528585767411	0.38693863111149873	0.22069462764460943	0.3757678012881662	0.8999416438622397	0.004603968797499594	1.0174759315123719E-4	1.2434892192215465	0.3193876066602192	0.8746768188383325
1450000	-6599.6808205508305	-6504.283805246701	-95.39701530412945	-51.24810880883677	0.008496754605344818	7.316571314548329	33.107011318417904	1.167135858753201	0.9573736044747276	0.9482231622382657	0.9272673745338056	15.0	14.0	0.029394368325951766	0.1883642140029118	0.5624572155955258	0.5139265800575712	2.8999089035737886	0.23606550421910558	1.8264358958074562	0.5752549038291229	0.852015480886657	0.005324417741996327	7.96356488603405E-5	1.128018091292879	0.26633633251735	0.9100875375030745
1460000	-6593.799126575633	-6502.000374992117	-91.79875158351561	-52.29340818567849	0.008385514750916147	7.901718688501203	33.52011615862474	1.273359645829582	1.0283154649335762	0.9901959965402855	0.7081288926965565	14.0	15.0	0.014091729582810438	0.007073101896380951	0.07819014704558276	0.014234236222749011	1.226323551951813	0.2242665431519527	0.3985228945686788	0.16906049647733914	0.716546987585798	0.006317168239075369	5.747468228178946E-5	0.8539006386401012	0.274214941093243	0.8856505624045322
1470000	-6602.644126678859	-6505.11564396172	-97.5284827171386	-52.470497936357006	0.006470491978526258	8.34533595854058	34.738233577511444	1.1991258431043699	1.0045207927851363	0.9154405322080315	0.8809128319024623	14.0	14.0	0.185938229254803	0.07734573127268853	0.027073929738581852	2.444465798021581E-5	1.007987768560643	0.6675751661135771	0.20683237391974904	0.13477882478443104	0.6382020496913782	0.005172271919872825	4.703906662783827E-5	0.9204560905229786	0.2805640597600229	0.9130731750645608
1480000	-6608.013010489631	-6502.936681007379	-105.07632948225192	-60.692475840197496	0.006092116984263007	8.33623712527955	38.014520088644566	1.0817210415483287	1.0192585966691414	1.0175544524669724	0.8814659093155571	14.0	15.0	0.21593652183408685	0.2988220974795942	0.4235868030318976	0.5710044265045423	3.3115658013093716	0.4932026261092339	0.24406752454852762	0.40471929659379313	0.7262207934925113	0.004969702230194068	3.605353764458146E-5	0.9600785090802978	0.42850682308571797	0.8338519114562075
1490000	-6595.04509817654	-6493.4822419067405	-101.5628562697992	-55.2801376876224	0.006546684855722792	8.782077528614568	37.22106200187801	1.212663240147593	1.0491935961212735	0.9145470126509566	0.8235961510801763	16.0	14.0	0.12900826888987654	0.051826612212797524	0.00424049712050181	0.560676665347283	3.700333529701458	0.6482758809637486	0.19670242522927736	1.5552470868675623	0.7385359001786935	0.00483305212402209	6.154701028965828E-5	1.1489698805591708	0.31257616211112615	0.9254264142302584
1500000	-6614.15833073827	-6502.596695088254	-111.56163565001623	-55.01138573795248	0.006611013272515419	8.405648222437094	36.10004103596495	1.0013698761086485	1.223873125742418	1.0501045485586034	0.72465244959033	16.0	15.0	0.2182931088320725	0.27852997841935984	0.02685404793348594	0.046296894501827196	2.489152462464079	0.19695032115423394	0.13556117872482798	0.23333647069282332	0.8120708559040554	0.005659099514776412	1.751578881620161E-4	1.4777742885830711	0.4841963319253945	0.8890798946862303
1510000	-6612.917766269412	-6500.2997801714355	-112.61798609797626	-65.3769915184243	0.007285712058395966	7.5212009131943995	37.29411935858243	1.1042266032081052	0.9328561506647286	1.2111416681870104	0.7517755779401558	15.0	15.0	0.232258877457683	0.21834762385440257	0.06652094336950164	0.49028743817473003	2.38295603231704	0.34800627318448996	0.1822685539338205	0.22271730203020265	1.1711286894359154	0.0054976024321293955	6.277997242613497E-5	1.1275879282327521	0.6382400161488196	0.8349505563200339
1520000	-6594.273618070548	-6495.680233046237	-98.59338502431048	-49.366494679703976	0.008106148821747846	8.897838053238717	34.52868952016183	1.115509131076026	1.0422778637754753	0.9931127934770474	0.8491002116714512	16.0	14.0	0.036328630344874546	0.267721195678441	0.2207760181849816	0.7385795549752762	1.6953469938429209	0.30337814966960525	0.2211491651731715	0.47463615281892296	0.8745298717277945	0.005106531849908474	2.1955837265202506E-4	1.6742369127626229	0.42583495497785673	0.8875282902810728
1530000	-6601.565166588727	-6500.751964216741	-100.81320237198662	-60.48562704005812	0.007706680290920186	8.131417995414541	37.964782478234625	1.3740662745655567	0.8716236704457897	0.9845799871419395	0.7697300678467138	16.0	15.0	0.04969707791104394	0.01632975788056236	0.2005483172090855	0.4509786968093243	0.7528714073645139	0.13814611606277208	0.3646156307289466	0.3761791913622206	1.0216181219301945	0.004796638345168352	9.244329057617312E-5	1.2934604905928664	0.45609180147595463	0.8476912569425223
1540000	-6595.412638633191	-6497.959830347341	-97.45280828584983	-46.815199390477936	0.007502463358058026	7.343558664604249	31.367143700306094	1.0824797433313582	1.1660237686456318	0.9430293222663337	0.8084671657566761	17.0	13.0	0.039281353919360065	0.024698908970154483	0.10710890576698442	0.04020049360027053	2.587016896542363	0.23531687785271702	0.1381748813098652	0.1	0.6960067346766222	0.006156347296725338	7.112624825265194E-5	0.9130311108793658	0.3430326513643508	0.9156394037530119
1550000	-6607.540528030502	-6511.868685407637	-95.67184262286506	-51.908435782783585	0.006964650325672928	7.205536492306575	32.94016323303148	1.1967343208499104	0.9968111595061853	0.9587771212699834	0.8476773983739213	14.0	14.0	0.08187064112413976	0.23313983427802176	0.04246882126959264	4.234417179805658E-5	1.7577998154584777	0.3896660324002077	0.11387097834315255	0.3230467735629496	0.7961811836730392	0.00570283264799012	2.7125927981618088E-5	0.7128816368186704	0.3449742482412284	0.904445600536193
1560000	-6619.849245711519	-6518.032849688628	-101.81639602289091	-49.791470535802404	0.00704183155653921	7.10659254536057	31.19081048850544	1.1466814740329772	0.9335752455948516	0.9972754784389848	0.9224678019331863	15.0	15.0	0.1357464938664419	0.0032801618453627626	0.36597626610711337	1.1345172971075292E-4	2.6626878252048005	0.24645964144986487	0.6217479780639967	0.6603484643394955	0.6028125512077843	0.006161956412642209	4.628215623228083E-5	0.828467120327882	0.23113301743758474	0.9393522077660273
1570000	-6604.957678735043	-6511.587319934821	-93.3703588002228	-58.19301511355651	0.0072872868055536095	8.355631899815016	38.490168495874585	1.113561716438406	1.1797298324635839	0.9368263536794498	0.7698820974185608	16.0	13.0	0.08235589646804174	0.416998596797175	0.23120304028108515	0.0022136554265498156	2.2650125946882884	1.1746828394249211	0.19622065395954216	0.1	0.7227011887976594	0.005798663652605414	3.2460353239673485E-5	0.8714928286035107	0.23916861683776552	0.9051570520039255
1580000	-6596.418407755617	-6491.89155948849	-104.52684826712711	-68.72589668526366	0.006090997365631883	7.199065557080633	42.68764020224556	1.1696197880000414	0.9693144779233627	1.0195851925258124	0.8414805415507837	14.0	14.0	0.12046260288666552	0.1817176323732401	3.0409072206180317E-4	0.7490530980034956	1.9778864116820023	0.46443225979107755	0.1627795543812077	1.0089082846664938	0.8554778277287173	0.004160412563153095	5.545648407907071E-5	1.4074198433552236	0.35553404440276354	0.9160884552327327
1590000	-6601.394058677885	-6503.804517013701	-97.5895416641839	-56.87053204412264	0.006517172967488421	6.800265677944899	34.53805732693044	1.142028749779649	0.9888631049161531	0.9752057496912361	0.8939023956129611	16.0	14.0	0.09009691509497476	0.24433601185298665	0.579670858082135	0.39550445848052845	2.152778415964851	0.4838324580327853	0.7337610196142754	0.3746515692672993	0.815537885507925	0.005183310800821127	4.1109946696459156E-5	1.0922588980622443	0.30382827525220346	0.8847001920012281
1600000	-6601.828699625464	-6506.206644786631	-95.62205483883285	-62.427011624162006	0.00660068520754751	9.551406302763866	37.97625042406008	1.3882654168853128	0.9766348830292104	0.8253063338304726	0.8097933662550039	17.0	14.0	0.17461494378165593	0.20281379441194655	0.3856890798507351	0.22768910300930562	2.539224727641865	0.4001936193677497	0.30107828171167195	0.144360578126631	0.8099316420854091	0.0044566379714746154	2.4514380574875954E-5	0.8974690045862764	0.628612622114959	0.8023059499710816
1610000	-6604.698317378949	-6503.719407665254	-100.97890971369442	-60.58343352462944	0.0065979697547543115	12.610680125638435	45.34202120957569	1.1371382347455914	0.8449776065656156	0.9578487641722329	1.0600353945165601	16.0	14.0	0.1416746637639856	0.24415985251659578	0.1869119223379213	0.7167158034283482	3.2729705396557165	0.3730736701048001	0.36639974567645855	1.9567021443768755	0.6106288254961534	0.004348432086563897	2.0783194628789265E-5	0.7201040854401242	0.3766415237192113	0.8610202860773368
1620000	-6598.579826882005	-6496.306972806107	-102.27285407589842	-57.6883032967694	0.006069670310002621	8.422979989932786	38.35024192208782	1.1121018549658823	0.9108260035732947	1.0939180763710274	0.8831540650897958	16.0	14.0	0.037364465598392044	0.3325740448745995	0.3924796679028828	0.6033234801237863	1.6935470772369454	0.603159046314253	1.2964661514730202	0.5087899024794477	0.5932455604177884	0.004753454834074537	3.268126385407662E-5	0.8971022369514856	0.37180654527789564	0.8627833909573013
1630000	-6592.1042907642795	-6497.072235209762	-95.03205555451773	-53.78050943906855	0.006886700304309281	7.006031761031217	33.147826376784714	1.0415406118122628	0.9699778236800228	1.0491502017507215	0.9393313627569925	16.0	14.0	0.0015606685672177093	0.10443133973238221	0.5340222904513413	0.30772213915954727	2.66336901270737	0.23070727287970688	0.8681991751484708	0.12794134174251703	0.618039898274748	0.006023158469044532	7.178263182378532E-5	1.1363330366044688	0.32947437244051836	0.8806332382472045
1640000	-6621.33224565495	-6506.392160618019	-114.94008503693094	-51.92675753756348	0.006541327450091016	6.716965331199206	31.060517007275973	1.0772324009901773	1.0591907024792542	0.926459463167389	0.937117433363179	14.0	15.0	0.04407848700599488	0.4982505430364553	0.06398640631432206	0.21337872394625204	2.1491624438280765	0.7175025343799274	0.4394707983483062	0.1	0.7566123812154403	0.006963069798443228	8.386633401378306E-5	1.0708439986325844	0.5521250234913518	0.8872879388973846
1650000	-6602.380975429883	-6500.875657533082	-101.50531789680099	-51.24257100589066	0.005854895642663224	8.123313924635637	33.34716244707593	1.3071904190547081	0.8125880198970881	1.139185139746427	0.7410364213017769	16.0	14.0	0.057434985674267774	0.0787466557607914	0.4371974722363346	0.045546858712532994	3.5900962242367878	0.2854904783828614	0.511715713309361	0.11692957708911365	0.6636593967471415	0.004950413952614097	2.813862757848837E-5	0.8196804029495891	0.20067966814160737	0.946872621710061
1660000	-6600.910733145811	-6508.832215826515	-92.07851731929651	-54.23958202958217	0.006547544633863144	8.189968046726701	35.23107466212845	1.340261269847304	0.9101779202415835	0.9648332216196543	0.7847275882914584	16.0	14.0	0.15941674554978147	0.12123101769257551	0.3612809140884096	0.2409610829216613	4.192509241975435	0.26317210601185825	0.846822744741464	0.23409800337412623	0.750177344228075	0.004914546535842746	2.3054260657164533E-5	0.7763181844798048	0.26033072646365685	0.9170271976849409
1670000	-6603.466208853541	-6500.204004021571	-103.26220483197034	-49.473335334136024	0.006869496832427657	8.249098818148328	33.53458260611408	1.2162560892307108	1.0483613544060375	0.9028588310276514	0.8325237253356002	15.0	14.0	0.02468344539072271	0.14115625404431462	0.32545472814093085	0.0011556766072744952	1.070723529046342	0.21210349100575918	0.17908323601435086	0.1	0.8789739585459788	0.0054476911402017115	4.817543745077095E-5	0.8509071015250922	0.41259021331317614	0.9073512420700428
1680000	-6601.538790516909	-6502.270919433185	-99.26787108372478	-58.01475586044677	0.008635233780133497	8.318705450800238	38.98131257083048	1.0687733145949088	0.8805003175702004	1.1809559353727443	0.8697704324621466	15.0	15.0	0.03614413307731765	0.28186892227001276	0.5812314219528145	0.14374179874498125	0.9579310835587626	0.2851135617660869	0.5630432973207883	0.11877294467127082	1.159762143130872	0.00514011239701119	8.426629991595666E-4	2.8214014221275856	0.34851981879748145	0.8895649377143378
1690000	-6610.554745985238	-6499.383639695863	-111.17110628937495	-50.403150029348716	0.007811767814978754	8.00990446225429	33.29572853566723	1.0288358358568461	0.9591145726171731	1.1991533349735217	0.8128962565524591	14.0	15.0	0.18422021788382145	0.2539635270904874	0.02269205281958595	0.6779664160885276	2.680696580456182	0.7465861695761599	0.1	0.4315892508234796	1.0066412229584516	0.005301460871779335	2.9394968255437473E-4	1.649886866037906	0.31124615890508994	0.9036295207821997
1700000	-6604.653905067669	-6517.993983735952	-86.65992133171748	-49.375621089315615	0.011191037213838465	9.166404560641967	35.075563704967074	1.2068809097377615	0.9553798043521206	1.1414444417513336	0.6962948441587844	17.0	15.0	0.1552899197744717	0.00488949088692747	0.19223137070990975	0.6292895678529752	5.774714389865049	0.18701933397476386	0.18958417164248084	0.8392376461913706	0.8862096528603602	0.005550876337017603	3.1084129458668687E-4	1.822138750255276	0.3918177050000786	0.9380722121310963
1710000	-6587.244276697843	-6501.316773982957	-85.9275027148856	-51.29212595995219	0.010183570026656449	11.643587252691137	41.07207183854122	1.0601947506812472	1.121836997435321	1.0090104230120136	0.8089578288714182	16.0	13.0	0.033723256642386276	0.2614107910303833	0.1268939392554028	0.19743287727274192	2.335088514274544	0.49664248926683874	0.22027741454946467	0.16692509413273962	1.0304531722465222	0.004281970238712768	1.875339593401644E-4	1.596221873689323	0.3527385932565499	0.9288032887226904
1720000	-6577.518417768331	-6503.532738958441	-73.98567880989077	-44.97802259784804	0.012572310251201386	7.272496784274135	29.623360269527844	1.2804606460975894	0.9284220956345155	0.931894776595391	0.8592224816725045	15.0	14.0	0.020297887366408206	0.13434287963167119	0.0803430872140269	0.17078220274287026	1.032620789226118	0.33642290592573254	0.1	0.211366724376536	0.7190572275656384	0.006223750566667346	2.077615736727137E-4	1.3096036844566126	0.28997806108308766	0.9086488913046596
